PT_ID,PT_DATE,PT_TIME,PT_TAG,PT_PLATE,PT_ENCLOSURE,PT_TA,PT_TB,PT_IB_ID,PT_CT_ID
17781,2007-11-10,23:57:00,2651,bb,4,0,0,NULL,NULL
17782,2007-11-11,01:38:07,2651,bb,4,0,0,NULL,NULL
17783,2007-11-11,01:38:17,2651,bb,4,0,0,NULL,NULL
17784,2007-11-11,01:38:27,2651,bb,4,0,0,NULL,NULL
17785,2007-11-11,01:38:37,2651,bb,4,0,0,NULL,NULL
17786,2007-11-11,01:38:47,2651,bb,4,0,0,NULL,NULL
17787,2007-11-11,02:04:38,2651,bb,4,0,0,NULL,NULL
17788,2007-11-11,02:29:15,2651,bb,4,0,0,NULL,NULL
17789,2007-11-11,02:29:27,2651,bb,4,0,0,NULL,NULL
17790,2007-11-11,02:29:37,2651,bb,4,0,0,NULL,NULL
17791,2007-11-11,02:30:21,2651,bb,4,0,0,NULL,NULL
17792,2007-11-11,02:30:31,2651,bb,4,0,0,NULL,NULL
17793,2007-11-11,02:30:45,2651,bb,4,0,0,NULL,NULL
17794,2007-11-11,04:48:40,2651,bb,4,0,0,NULL,NULL
17795,2007-11-11,04:48:50,2651,bb,4,0,0,NULL,NULL
17796,2007-11-11,04:49:00,2651,bb,4,0,0,NULL,NULL
17797,2007-11-11,04:49:10,2651,bb,4,0,0,NULL,NULL
17798,2007-11-11,04:49:20,2651,bb,4,0,0,NULL,NULL
17799,2007-11-11,04:57:58,2651,bb,4,0,0,NULL,NULL
17800,2007-11-11,04:58:50,2651,bb,4,0,0,NULL,NULL
17801,2007-11-11,04:59:01,2651,bb,4,0,0,NULL,NULL
17802,2007-11-11,04:59:11,2651,bb,4,0,0,NULL,NULL
17803,2007-11-11,05:01:12,2651,bb,4,0,0,NULL,NULL
17804,2007-11-11,05:01:22,2651,bb,4,0,0,NULL,NULL
17805,2007-11-11,05:01:32,2651,bb,4,0,0,NULL,NULL
17806,2007-11-11,05:01:42,2651,bb,4,0,0,NULL,NULL
17807,2007-11-11,05:21:27,2651,bb,4,0,0,NULL,NULL
17808,2007-11-11,05:21:37,2651,bb,4,0,0,NULL,NULL
17809,2007-11-11,05:21:47,2651,bb,4,0,0,NULL,NULL
17810,2007-11-11,05:21:58,2651,bb,4,0,0,NULL,NULL
17811,2007-11-11,05:22:08,2651,bb,4,0,0,NULL,NULL
17812,2007-11-11,05:22:18,2651,bb,4,0,0,NULL,NULL
18409,2007-11-08,17:43:56,2651,o,4,0,0,NULL,NULL
18410,2007-11-08,17:44:06,2651,o,4,0,0,NULL,NULL
18411,2007-11-08,17:44:16,2651,o,4,0,0,NULL,NULL
18412,2007-11-08,17:44:26,2651,o,4,0,0,NULL,NULL
18413,2007-11-08,17:44:36,2651,o,4,0,0,NULL,NULL
18414,2007-11-08,18:27:43,2651,o,4,0,0,NULL,NULL
18415,2007-11-08,18:27:53,2651,o,4,0,0,NULL,NULL
18416,2007-11-08,18:28:03,2651,o,4,0,0,NULL,NULL
18417,2007-11-08,18:39:23,2651,o,4,0,0,NULL,NULL
18418,2007-11-08,21:25:49,2651,o,4,0,0,NULL,NULL
18419,2007-11-08,21:25:59,2651,o,4,0,0,NULL,NULL
18420,2007-11-08,22:18:49,2651,o,4,0,0,NULL,NULL
18421,2007-11-09,01:10:34,2651,o,4,0,0,NULL,NULL
18422,2007-11-09,01:10:44,2651,o,4,0,0,NULL,NULL
18423,2007-11-09,04:38:14,2651,o,4,0,0,NULL,NULL
18424,2007-11-09,04:38:34,2651,o,4,0,0,NULL,NULL
18425,2007-11-09,04:38:44,2651,o,4,0,0,NULL,NULL
18426,2007-11-09,04:43:17,2651,o,4,0,0,NULL,NULL
18427,2007-11-09,04:43:28,2651,o,4,0,0,NULL,NULL
18428,2007-11-09,17:38:07,2651,o,4,0,0,NULL,NULL
18429,2007-11-09,17:38:23,2651,o,4,0,0,NULL,NULL
18430,2007-11-09,17:38:35,2651,o,4,0,0,NULL,NULL
18431,2007-11-09,17:40:45,2651,o,4,0,0,NULL,NULL
18432,2007-11-09,17:40:55,2651,o,4,0,0,NULL,NULL
18433,2007-11-09,17:41:05,2651,o,4,0,0,NULL,NULL
18434,2007-11-09,17:41:15,2651,o,4,0,0,NULL,NULL
18435,2007-11-09,18:27:31,2651,o,4,0,0,NULL,NULL
18436,2007-11-09,18:27:41,2651,o,4,0,0,NULL,NULL
18437,2007-11-10,03:55:07,2651,o,4,0,0,NULL,NULL
18438,2007-11-10,17:26:30,2651,o,4,0,0,NULL,NULL
18439,2007-11-10,17:26:40,2651,o,4,0,0,NULL,NULL
18440,2007-11-10,17:35:29,2651,o,4,0,0,NULL,NULL
18441,2007-11-10,17:35:43,2651,o,4,0,0,NULL,NULL
18442,2007-11-10,17:35:53,2651,o,4,0,0,NULL,NULL
18443,2007-11-10,19:15:21,2651,o,4,0,0,NULL,NULL
18444,2007-11-10,19:48:44,2651,o,4,0,0,NULL,NULL
18445,2007-11-11,02:41:12,2651,o,4,0,0,NULL,NULL
18446,2007-11-11,02:44:37,2651,o,4,0,0,NULL,NULL
18447,2007-11-11,02:44:47,2651,o,4,0,0,NULL,NULL
18448,2007-11-11,02:44:57,2651,o,4,0,0,NULL,NULL
18449,2007-11-11,02:45:11,2651,o,4,0,0,NULL,NULL
18450,2007-11-11,02:45:30,2651,o,4,0,0,NULL,NULL
18572,2007-11-08,10:39:31,2651,ub,4,0,0,NULL,NULL
18573,2007-11-08,13:29:08,2651,ub,4,0,0,NULL,NULL
18574,2007-11-08,15:24:13,2651,ub,4,0,0,NULL,NULL
18575,2007-11-08,16:41:11,2651,ub,4,0,0,NULL,NULL
18576,2007-11-08,17:29:40,2651,ub,4,0,0,NULL,NULL
18577,2007-11-08,17:58:58,2651,ub,4,0,0,NULL,NULL
18578,2007-11-08,18:15:18,2651,ub,4,0,0,NULL,NULL
18579,2007-11-08,18:15:28,2651,ub,4,0,0,NULL,NULL
18580,2007-11-08,18:22:23,2651,ub,4,0,0,NULL,NULL
18581,2007-11-08,18:22:35,2651,ub,4,0,0,NULL,NULL
18582,2007-11-08,18:22:45,2651,ub,4,0,0,NULL,NULL
18583,2007-11-08,18:22:55,2651,ub,4,0,0,NULL,NULL
18584,2007-11-08,18:23:05,2651,ub,4,0,0,NULL,NULL
18585,2007-11-08,18:23:15,2651,ub,4,0,0,NULL,NULL
18586,2007-11-08,18:23:42,2651,ub,4,0,0,NULL,NULL
18587,2007-11-08,18:23:52,2651,ub,4,0,0,NULL,NULL
18588,2007-11-08,18:24:02,2651,ub,4,0,0,NULL,NULL
18589,2007-11-08,18:36:25,2651,ub,4,0,0,NULL,NULL
18590,2007-11-08,18:36:35,2651,ub,4,0,0,NULL,NULL
18591,2007-11-08,18:37:42,2651,ub,4,0,0,NULL,NULL
18592,2007-11-08,18:37:52,2651,ub,4,0,0,NULL,NULL
18593,2007-11-08,18:38:02,2651,ub,4,0,0,NULL,NULL
18594,2007-11-08,18:38:27,2651,ub,4,0,0,NULL,NULL
18595,2007-11-08,18:38:37,2651,ub,4,0,0,NULL,NULL
18596,2007-11-08,18:42:40,2651,ub,4,0,0,NULL,NULL
18597,2007-11-08,18:42:50,2651,ub,4,0,0,NULL,NULL
18598,2007-11-08,19:55:03,2651,ub,4,0,0,NULL,NULL
18599,2007-11-08,19:55:20,2651,ub,4,0,0,NULL,NULL
18600,2007-11-08,19:55:30,2651,ub,4,0,0,NULL,NULL
18601,2007-11-08,19:55:48,2651,ub,4,0,0,NULL,NULL
18602,2007-11-08,19:55:58,2651,ub,4,0,0,NULL,NULL
18603,2007-11-08,20:31:40,2651,ub,4,0,0,NULL,NULL
18604,2007-11-08,20:31:50,2651,ub,4,0,0,NULL,NULL
18605,2007-11-08,20:32:02,2651,ub,4,0,0,NULL,NULL
18606,2007-11-08,20:32:12,2651,ub,4,0,0,NULL,NULL
18607,2007-11-08,20:35:10,2651,ub,4,0,0,NULL,NULL
18608,2007-11-08,20:35:22,2651,ub,4,0,0,NULL,NULL
18609,2007-11-08,20:35:32,2651,ub,4,0,0,NULL,NULL
18610,2007-11-08,20:35:42,2651,ub,4,0,0,NULL,NULL
18611,2007-11-08,20:35:52,2651,ub,4,0,0,NULL,NULL
18612,2007-11-08,20:36:02,2651,ub,4,0,0,NULL,NULL
18613,2007-11-08,20:36:12,2651,ub,4,0,0,NULL,NULL
18614,2007-11-08,20:38:21,2651,ub,4,0,0,NULL,NULL
18615,2007-11-08,20:38:31,2651,ub,4,0,0,NULL,NULL
18616,2007-11-08,20:38:41,2651,ub,4,0,0,NULL,NULL
18617,2007-11-08,20:38:53,2651,ub,4,0,0,NULL,NULL
18618,2007-11-08,20:39:11,2651,ub,4,0,0,NULL,NULL
18619,2007-11-08,20:39:24,2651,ub,4,0,0,NULL,NULL
18620,2007-11-08,20:39:35,2651,ub,4,0,0,NULL,NULL
18621,2007-11-08,20:39:46,2651,ub,4,0,0,NULL,NULL
18622,2007-11-08,20:39:59,2651,ub,4,0,0,NULL,NULL
18623,2007-11-08,20:40:10,2651,ub,4,0,0,NULL,NULL
18624,2007-11-08,20:40:20,2651,ub,4,0,0,NULL,NULL
18625,2007-11-08,20:40:30,2651,ub,4,0,0,NULL,NULL
18626,2007-11-08,20:40:40,2651,ub,4,0,0,NULL,NULL
18627,2007-11-08,20:40:50,2651,ub,4,0,0,NULL,NULL
18628,2007-11-08,20:41:00,2651,ub,4,0,0,NULL,NULL
18629,2007-11-08,20:41:10,2651,ub,4,0,0,NULL,NULL
18630,2007-11-08,20:41:47,2651,ub,4,0,0,NULL,NULL
18631,2007-11-08,20:43:07,2651,ub,4,0,0,NULL,NULL
18632,2007-11-08,20:43:58,2651,ub,4,0,0,NULL,NULL
18633,2007-11-08,20:44:26,2651,ub,4,0,0,NULL,NULL
18634,2007-11-08,20:44:36,2651,ub,4,0,0,NULL,NULL
18635,2007-11-08,20:44:46,2651,ub,4,0,0,NULL,NULL
18636,2007-11-08,20:44:57,2651,ub,4,0,0,NULL,NULL
18637,2007-11-08,20:45:11,2651,ub,4,0,0,NULL,NULL
18638,2007-11-08,20:45:30,2651,ub,4,0,0,NULL,NULL
18639,2007-11-08,20:45:53,2651,ub,4,0,0,NULL,NULL
18640,2007-11-08,20:46:03,2651,ub,4,0,0,NULL,NULL
18641,2007-11-08,20:46:13,2651,ub,4,0,0,NULL,NULL
18642,2007-11-08,20:46:23,2651,ub,4,0,0,NULL,NULL
18643,2007-11-08,20:46:33,2651,ub,4,0,0,NULL,NULL
18644,2007-11-08,20:46:43,2651,ub,4,0,0,NULL,NULL
18645,2007-11-08,20:46:53,2651,ub,4,0,0,NULL,NULL
18646,2007-11-08,20:47:03,2651,ub,4,0,0,NULL,NULL
18647,2007-11-08,20:47:13,2651,ub,4,0,0,NULL,NULL
18648,2007-11-08,20:47:23,2651,ub,4,0,0,NULL,NULL
18649,2007-11-08,20:47:33,2651,ub,4,0,0,NULL,NULL
18650,2007-11-08,20:47:43,2651,ub,4,0,0,NULL,NULL
18651,2007-11-08,20:47:53,2651,ub,4,0,0,NULL,NULL
18652,2007-11-08,20:48:19,2651,ub,4,0,0,NULL,NULL
18653,2007-11-08,20:48:29,2651,ub,4,0,0,NULL,NULL
18654,2007-11-08,20:50:34,2651,ub,4,0,0,NULL,NULL
18655,2007-11-08,20:50:44,2651,ub,4,0,0,NULL,NULL
18656,2007-11-08,20:50:54,2651,ub,4,0,0,NULL,NULL
18657,2007-11-08,20:51:05,2651,ub,4,0,0,NULL,NULL
18658,2007-11-08,20:51:16,2651,ub,4,0,0,NULL,NULL
18659,2007-11-08,20:51:26,2651,ub,4,0,0,NULL,NULL
18660,2007-11-08,20:54:28,2651,ub,4,0,0,NULL,NULL
18661,2007-11-08,20:54:38,2651,ub,4,0,0,NULL,NULL
18662,2007-11-08,20:54:48,2651,ub,4,0,0,NULL,NULL
18663,2007-11-08,20:54:58,2651,ub,4,0,0,NULL,NULL
18664,2007-11-08,20:55:08,2651,ub,4,0,0,NULL,NULL
18665,2007-11-08,20:58:26,2651,ub,4,0,0,NULL,NULL
18666,2007-11-08,20:58:39,2651,ub,4,0,0,NULL,NULL
18667,2007-11-08,20:58:50,2651,ub,4,0,0,NULL,NULL
18668,2007-11-08,20:59:01,2651,ub,4,0,0,NULL,NULL
18669,2007-11-08,20:59:19,2651,ub,4,0,0,NULL,NULL
18670,2007-11-08,20:59:29,2651,ub,4,0,0,NULL,NULL
18671,2007-11-08,20:59:39,2651,ub,4,0,0,NULL,NULL
18672,2007-11-08,20:59:49,2651,ub,4,0,0,NULL,NULL
18673,2007-11-08,20:59:59,2651,ub,4,0,0,NULL,NULL
18674,2007-11-08,21:02:27,2651,ub,4,0,0,NULL,NULL
18675,2007-11-08,21:02:37,2651,ub,4,0,0,NULL,NULL
18676,2007-11-08,21:20:45,2651,ub,4,0,0,NULL,NULL
18677,2007-11-08,21:20:55,2651,ub,4,0,0,NULL,NULL
18678,2007-11-08,21:21:05,2651,ub,4,0,0,NULL,NULL
18679,2007-11-08,21:21:15,2651,ub,4,0,0,NULL,NULL
18680,2007-11-08,21:21:25,2651,ub,4,0,0,NULL,NULL
18681,2007-11-08,21:21:35,2651,ub,4,0,0,NULL,NULL
18682,2007-11-08,21:21:45,2651,ub,4,0,0,NULL,NULL
18683,2007-11-08,21:21:55,2651,ub,4,0,0,NULL,NULL
18684,2007-11-08,21:22:05,2651,ub,4,0,0,NULL,NULL
18685,2007-11-08,21:22:15,2651,ub,4,0,0,NULL,NULL
18686,2007-11-08,21:22:25,2651,ub,4,0,0,NULL,NULL
18687,2007-11-08,22:15:42,2651,ub,4,0,0,NULL,NULL
18688,2007-11-08,22:15:52,2651,ub,4,0,0,NULL,NULL
18689,2007-11-08,22:16:03,2651,ub,4,0,0,NULL,NULL
18690,2007-11-08,22:16:13,2651,ub,4,0,0,NULL,NULL
18691,2007-11-09,00:34:56,2651,ub,4,0,0,NULL,NULL
18692,2007-11-09,00:35:06,2651,ub,4,0,0,NULL,NULL
18693,2007-11-09,00:35:18,2651,ub,4,0,0,NULL,NULL
18694,2007-11-09,00:48:42,2651,ub,4,0,0,NULL,NULL
18695,2007-11-09,00:48:52,2651,ub,4,0,0,NULL,NULL
18696,2007-11-09,00:49:02,2651,ub,4,0,0,NULL,NULL
18697,2007-11-09,00:49:12,2651,ub,4,0,0,NULL,NULL
18698,2007-11-09,00:49:22,2651,ub,4,0,0,NULL,NULL
18699,2007-11-09,00:50:51,2651,ub,4,0,0,NULL,NULL
18700,2007-11-09,00:51:01,2651,ub,4,0,0,NULL,NULL
18701,2007-11-09,00:51:11,2651,ub,4,0,0,NULL,NULL
18702,2007-11-09,00:51:21,2651,ub,4,0,0,NULL,NULL
18703,2007-11-09,00:51:32,2651,ub,4,0,0,NULL,NULL
18704,2007-11-09,00:51:44,2651,ub,4,0,0,NULL,NULL
18705,2007-11-09,00:51:54,2651,ub,4,0,0,NULL,NULL
18706,2007-11-09,01:00:53,2651,ub,4,0,0,NULL,NULL
18707,2007-11-09,01:01:03,2651,ub,4,0,0,NULL,NULL
18708,2007-11-09,01:01:13,2651,ub,4,0,0,NULL,NULL
18709,2007-11-09,01:01:24,2651,ub,4,0,0,NULL,NULL
18710,2007-11-09,01:11:16,2651,ub,4,0,0,NULL,NULL
18711,2007-11-09,01:11:26,2651,ub,4,0,0,NULL,NULL
18712,2007-11-09,01:11:37,2651,ub,4,0,0,NULL,NULL
18713,2007-11-09,01:11:47,2651,ub,4,0,0,NULL,NULL
18714,2007-11-09,01:11:59,2651,ub,4,0,0,NULL,NULL
18715,2007-11-09,01:12:09,2651,ub,4,0,0,NULL,NULL
18716,2007-11-09,01:12:19,2651,ub,4,0,0,NULL,NULL
18717,2007-11-09,01:12:29,2651,ub,4,0,0,NULL,NULL
18718,2007-11-09,01:12:39,2651,ub,4,0,0,NULL,NULL
18719,2007-11-09,01:12:49,2651,ub,4,0,0,NULL,NULL
18720,2007-11-09,01:13:01,2651,ub,4,0,0,NULL,NULL
18721,2007-11-09,01:13:13,2651,ub,4,0,0,NULL,NULL
18722,2007-11-09,01:13:23,2651,ub,4,0,0,NULL,NULL
18723,2007-11-09,01:13:33,2651,ub,4,0,0,NULL,NULL
18724,2007-11-09,01:13:51,2651,ub,4,0,0,NULL,NULL
18725,2007-11-09,01:14:04,2651,ub,4,0,0,NULL,NULL
18726,2007-11-09,01:14:14,2651,ub,4,0,0,NULL,NULL
18727,2007-11-09,01:14:24,2651,ub,4,0,0,NULL,NULL
18728,2007-11-09,01:14:34,2651,ub,4,0,0,NULL,NULL
18729,2007-11-09,01:14:44,2651,ub,4,0,0,NULL,NULL
18730,2007-11-09,01:14:54,2651,ub,4,0,0,NULL,NULL
18731,2007-11-09,01:15:04,2651,ub,4,0,0,NULL,NULL
18732,2007-11-09,01:15:14,2651,ub,4,0,0,NULL,NULL
18733,2007-11-09,01:15:24,2651,ub,4,0,0,NULL,NULL
18734,2007-11-09,01:15:34,2651,ub,4,0,0,NULL,NULL
18735,2007-11-09,01:15:44,2651,ub,4,0,0,NULL,NULL
18736,2007-11-09,01:15:54,2651,ub,4,0,0,NULL,NULL
18737,2007-11-09,01:16:04,2651,ub,4,0,0,NULL,NULL
18738,2007-11-09,01:16:14,2651,ub,4,0,0,NULL,NULL
18739,2007-11-09,01:16:24,2651,ub,4,0,0,NULL,NULL
18740,2007-11-09,01:16:34,2651,ub,4,0,0,NULL,NULL
18741,2007-11-09,01:16:44,2651,ub,4,0,0,NULL,NULL
18742,2007-11-09,01:16:54,2651,ub,4,0,0,NULL,NULL
18743,2007-11-09,01:17:04,2651,ub,4,0,0,NULL,NULL
18744,2007-11-09,01:17:14,2651,ub,4,0,0,NULL,NULL
18745,2007-11-09,01:17:24,2651,ub,4,0,0,NULL,NULL
18746,2007-11-09,01:17:34,2651,ub,4,0,0,NULL,NULL
18747,2007-11-09,01:17:54,2651,ub,4,0,0,NULL,NULL
18748,2007-11-09,01:18:04,2651,ub,4,0,0,NULL,NULL
18749,2007-11-09,01:18:18,2651,ub,4,0,0,NULL,NULL
18750,2007-11-09,01:18:29,2651,ub,4,0,0,NULL,NULL
18751,2007-11-09,01:18:39,2651,ub,4,0,0,NULL,NULL
18752,2007-11-09,01:18:49,2651,ub,4,0,0,NULL,NULL
18753,2007-11-09,01:19:04,2651,ub,4,0,0,NULL,NULL
18754,2007-11-09,01:19:15,2651,ub,4,0,0,NULL,NULL
18755,2007-11-09,01:19:25,2651,ub,4,0,0,NULL,NULL
18756,2007-11-09,01:19:35,2651,ub,4,0,0,NULL,NULL
18757,2007-11-09,01:19:48,2651,ub,4,0,0,NULL,NULL
18758,2007-11-09,01:19:58,2651,ub,4,0,0,NULL,NULL
18759,2007-11-09,01:20:08,2651,ub,4,0,0,NULL,NULL
18760,2007-11-09,01:20:19,2651,ub,4,0,0,NULL,NULL
18761,2007-11-09,01:20:33,2651,ub,4,0,0,NULL,NULL
18762,2007-11-09,01:20:43,2651,ub,4,0,0,NULL,NULL
18763,2007-11-09,01:21:15,2651,ub,4,0,0,NULL,NULL
18764,2007-11-09,01:21:35,2651,ub,4,0,0,NULL,NULL
18765,2007-11-09,01:21:45,2651,ub,4,0,0,NULL,NULL
18766,2007-11-09,01:21:55,2651,ub,4,0,0,NULL,NULL
18767,2007-11-09,01:22:05,2651,ub,4,0,0,NULL,NULL
18768,2007-11-09,01:22:16,2651,ub,4,0,0,NULL,NULL
18769,2007-11-09,01:26:02,2651,ub,4,0,0,NULL,NULL
18770,2007-11-09,01:26:15,2651,ub,4,0,0,NULL,NULL
18771,2007-11-09,01:26:27,2651,ub,4,0,0,NULL,NULL
18772,2007-11-09,01:26:37,2651,ub,4,0,0,NULL,NULL
18773,2007-11-09,01:26:49,2651,ub,4,0,0,NULL,NULL
18774,2007-11-09,01:27:01,2651,ub,4,0,0,NULL,NULL
18775,2007-11-09,01:27:14,2651,ub,4,0,0,NULL,NULL
18776,2007-11-09,01:27:30,2651,ub,4,0,0,NULL,NULL
18777,2007-11-09,01:27:45,2651,ub,4,0,0,NULL,NULL
18778,2007-11-09,01:27:55,2651,ub,4,0,0,NULL,NULL
18779,2007-11-09,01:28:05,2651,ub,4,0,0,NULL,NULL
18780,2007-11-09,01:28:15,2651,ub,4,0,0,NULL,NULL
18781,2007-11-09,01:28:28,2651,ub,4,0,0,NULL,NULL
18782,2007-11-09,01:28:43,2651,ub,4,0,0,NULL,NULL
18783,2007-11-09,01:28:53,2651,ub,4,0,0,NULL,NULL
18784,2007-11-09,02:20:58,2651,ub,4,0,0,NULL,NULL
18785,2007-11-09,02:21:25,2651,ub,4,0,0,NULL,NULL
18786,2007-11-09,02:21:41,2651,ub,4,0,0,NULL,NULL
18787,2007-11-09,02:21:51,2651,ub,4,0,0,NULL,NULL
18788,2007-11-09,02:22:05,2651,ub,4,0,0,NULL,NULL
18789,2007-11-09,02:22:15,2651,ub,4,0,0,NULL,NULL
18790,2007-11-09,02:22:25,2651,ub,4,0,0,NULL,NULL
18791,2007-11-09,02:22:35,2651,ub,4,0,0,NULL,NULL
18792,2007-11-09,02:22:45,2651,ub,4,0,0,NULL,NULL
18793,2007-11-09,02:22:55,2651,ub,4,0,0,NULL,NULL
18794,2007-11-09,02:23:06,2651,ub,4,0,0,NULL,NULL
18795,2007-11-09,02:23:16,2651,ub,4,0,0,NULL,NULL
18796,2007-11-09,03:36:56,2651,ub,4,0,0,NULL,NULL
18797,2007-11-09,03:37:06,2651,ub,4,0,0,NULL,NULL
18798,2007-11-09,03:37:16,2651,ub,4,0,0,NULL,NULL
18799,2007-11-09,03:37:28,2651,ub,4,0,0,NULL,NULL
18800,2007-11-09,03:37:38,2651,ub,4,0,0,NULL,NULL
18801,2007-11-09,03:37:50,2651,ub,4,0,0,NULL,NULL
18802,2007-11-09,03:38:09,2651,ub,4,0,0,NULL,NULL
18803,2007-11-09,03:38:20,2651,ub,4,0,0,NULL,NULL
18804,2007-11-09,03:38:30,2651,ub,4,0,0,NULL,NULL
18805,2007-11-09,03:38:41,2651,ub,4,0,0,NULL,NULL
18806,2007-11-09,03:42:17,2651,ub,4,0,0,NULL,NULL
18807,2007-11-09,03:42:31,2651,ub,4,0,0,NULL,NULL
18808,2007-11-09,03:42:41,2651,ub,4,0,0,NULL,NULL
18809,2007-11-09,03:42:51,2651,ub,4,0,0,NULL,NULL
18810,2007-11-09,03:43:01,2651,ub,4,0,0,NULL,NULL
18811,2007-11-09,03:43:11,2651,ub,4,0,0,NULL,NULL
18812,2007-11-09,03:43:22,2651,ub,4,0,0,NULL,NULL
18813,2007-11-09,03:43:34,2651,ub,4,0,0,NULL,NULL
18814,2007-11-09,04:31:18,2651,ub,4,0,0,NULL,NULL
18815,2007-11-09,04:31:38,2651,ub,4,0,0,NULL,NULL
18816,2007-11-09,04:31:48,2651,ub,4,0,0,NULL,NULL
18817,2007-11-09,04:31:58,2651,ub,4,0,0,NULL,NULL
18818,2007-11-09,04:32:08,2651,ub,4,0,0,NULL,NULL
18819,2007-11-09,04:32:19,2651,ub,4,0,0,NULL,NULL
18820,2007-11-09,04:32:29,2651,ub,4,0,0,NULL,NULL
18821,2007-11-09,04:32:39,2651,ub,4,0,0,NULL,NULL
18822,2007-11-09,04:32:49,2651,ub,4,0,0,NULL,NULL
18823,2007-11-09,04:44:50,2651,ub,4,0,0,NULL,NULL
18824,2007-11-09,04:45:05,2651,ub,4,0,0,NULL,NULL
18825,2007-11-09,04:45:15,2651,ub,4,0,0,NULL,NULL
18826,2007-11-09,04:45:25,2651,ub,4,0,0,NULL,NULL
18827,2007-11-09,04:48:20,2651,ub,4,0,0,NULL,NULL
18828,2007-11-09,04:48:32,2651,ub,4,0,0,NULL,NULL
18829,2007-11-09,04:48:42,2651,ub,4,0,0,NULL,NULL
18830,2007-11-09,04:48:52,2651,ub,4,0,0,NULL,NULL
18831,2007-11-09,04:49:02,2651,ub,4,0,0,NULL,NULL
18832,2007-11-09,04:49:12,2651,ub,4,0,0,NULL,NULL
18833,2007-11-09,04:49:22,2651,ub,4,0,0,NULL,NULL
18834,2007-11-09,04:49:32,2651,ub,4,0,0,NULL,NULL
18835,2007-11-09,04:50:02,2651,ub,4,0,0,NULL,NULL
18836,2007-11-09,11:37:02,2651,ub,4,0,0,NULL,NULL
18837,2007-11-09,14:13:28,2651,ub,4,0,0,NULL,NULL
18838,2007-11-09,16:46:41,2651,ub,4,0,0,NULL,NULL
18839,2007-11-09,16:46:51,2651,ub,4,0,0,NULL,NULL
18840,2007-11-09,16:47:01,2651,ub,4,0,0,NULL,NULL
18841,2007-11-09,16:47:11,2651,ub,4,0,0,NULL,NULL
18842,2007-11-09,16:47:24,2651,ub,4,0,0,NULL,NULL
18843,2007-11-09,16:47:34,2651,ub,4,0,0,NULL,NULL
18844,2007-11-09,16:47:44,2651,ub,4,0,0,NULL,NULL
18845,2007-11-09,16:47:54,2651,ub,4,0,0,NULL,NULL
18846,2007-11-09,16:48:04,2651,ub,4,0,0,NULL,NULL
18847,2007-11-09,16:54:58,2651,ub,4,0,0,NULL,NULL
18848,2007-11-09,16:55:08,2651,ub,4,0,0,NULL,NULL
18849,2007-11-09,16:55:18,2651,ub,4,0,0,NULL,NULL
18850,2007-11-09,16:55:28,2651,ub,4,0,0,NULL,NULL
18851,2007-11-09,16:55:40,2651,ub,4,0,0,NULL,NULL
18852,2007-11-09,16:59:36,2651,ub,4,0,0,NULL,NULL
18853,2007-11-09,16:59:46,2651,ub,4,0,0,NULL,NULL
18854,2007-11-09,17:00:02,2651,ub,4,0,0,NULL,NULL
18855,2007-11-09,17:00:14,2651,ub,4,0,0,NULL,NULL
18856,2007-11-09,18:34:00,2651,ub,4,0,0,NULL,NULL
18857,2007-11-09,18:34:10,2651,ub,4,0,0,NULL,NULL
18858,2007-11-09,18:34:20,2651,ub,4,0,0,NULL,NULL
18859,2007-11-09,18:34:34,2651,ub,4,0,0,NULL,NULL
18860,2007-11-09,18:34:44,2651,ub,4,0,0,NULL,NULL
18861,2007-11-09,18:35:03,2651,ub,4,0,0,NULL,NULL
18862,2007-11-09,18:35:13,2651,ub,4,0,0,NULL,NULL
18863,2007-11-09,18:35:23,2651,ub,4,0,0,NULL,NULL
18864,2007-11-09,18:35:34,2651,ub,4,0,0,NULL,NULL
18865,2007-11-09,18:35:44,2651,ub,4,0,0,NULL,NULL
18866,2007-11-09,18:35:54,2651,ub,4,0,0,NULL,NULL
18867,2007-11-09,18:36:04,2651,ub,4,0,0,NULL,NULL
18868,2007-11-09,18:36:14,2651,ub,4,0,0,NULL,NULL
18869,2007-11-09,18:36:24,2651,ub,4,0,0,NULL,NULL
18870,2007-11-09,18:36:34,2651,ub,4,0,0,NULL,NULL
18871,2007-11-09,18:36:44,2651,ub,4,0,0,NULL,NULL
18872,2007-11-09,18:38:01,2651,ub,4,0,0,NULL,NULL
18873,2007-11-09,18:38:11,2651,ub,4,0,0,NULL,NULL
18874,2007-11-09,18:38:21,2651,ub,4,0,0,NULL,NULL
18875,2007-11-09,18:38:31,2651,ub,4,0,0,NULL,NULL
18876,2007-11-09,18:38:41,2651,ub,4,0,0,NULL,NULL
18877,2007-11-09,18:38:51,2651,ub,4,0,0,NULL,NULL
18878,2007-11-09,18:39:01,2651,ub,4,0,0,NULL,NULL
18879,2007-11-09,18:39:11,2651,ub,4,0,0,NULL,NULL
18880,2007-11-09,18:39:21,2651,ub,4,0,0,NULL,NULL
18881,2007-11-09,18:39:31,2651,ub,4,0,0,NULL,NULL
18882,2007-11-09,18:39:41,2651,ub,4,0,0,NULL,NULL
18883,2007-11-09,18:39:51,2651,ub,4,0,0,NULL,NULL
18884,2007-11-09,18:40:02,2651,ub,4,0,0,NULL,NULL
